#OK
#SQL= select bdmId, x, y, z
#	from MDR1..BDMW 
#	where snapnum = 85 
#	and Vcir > 1000.0
#	
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-06-25 12:19:29.891 CEST
#QUERYTIME 182524 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 3 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
bdmId,x,y,z
8505036899,756.42,826.1838,332.3752
8505039724,602.889,980.8727,324.9536
8505043779,722.2957,827.2465,353.5855
8505047469,662.6854,804.7271,348.6785
8505051901,735.6781,842.3109,362.088
8505052131,724.3206,828.0888,355.5197
8505052347,739.287,803.8328,362.7315
8505054123,787.7969,883.8749,362.3707
8505055227,637.9711,941.1555,365.8983
8505063069,753.522,890.7903,378.4016
8505063653,752.3715,897.6763,384.4911
8505065873,682.3565,814.735,386.6233
8505071082,620.5596,922.1309,387.2831
8505076140,889.5374,901.4836,201.8629
8505079412,845.5426,859.7357,203.4255
8505080086,850.2487,821.5733,217.4118
8505080521,988.7917,959.8307,207.9756
8505086850,961.8685,853.6924,225.8019
8505087327,841.1548,832.1832,222.4317
8505089707,854.9083,809.1534,233.9651
8505092674,837.7317,938.1819,218.1877
8505098550,813.6865,964.0831,240.9889
8505098977,920.4188,903.9739,241.4449
8505106625,934.6075,988.7169,267.5674
8505110173,943.9557,976.298,269.3974
8505118509,947.049,971.8178,267.427
8505126813,929.574,998.8432,300.652
8505126872,966.4141,840.3958,285.7699
8505128249,927.414,991.1489,301.1942
8505128534,972.2126,804.8383,306.9062
8505130412,968.4501,909.8975,303.2643
8505137843,966.7209,810.3279,317.0795
8505142799,801.5109,928.9182,340.2966
8505156738,820.8869,952.2428,366.3222
8505164238,840.1843,986.6393,370.9959
8507342832,283.6266,926.9922,428.9134
8507343396,356.5745,804.6175,434.8344
8507347391,235.7916,812.4521,444.7299
8507352377,247.3499,958.8371,460.2279
8507355076,306.2993,967.3217,449.5996
8507356264,220.8595,811.6821,460.7255
8507356468,381.5334,808.1017,461.2879
8507363218,339.3338,887.5434,471.884
8507378971,318.3367,828.1287,516.8521
8507379210,368.6752,836.9871,518.4949
8507382563,223.2751,998.0514,522.0286
8507384556,361.2606,850.5762,534.0071
8507387687,357.1345,855.7854,537.6412
8507396040,296.962,885.3483,551.6162
8507397815,228.7387,831.1597,552.0486
8507406537,366.3325,816.1351,568.049
8507407394,337.6171,890.8213,568.3101
8507408945,334.6862,883.4618,570.125
8507412433,216.0146,822.2101,576.754
8507419538,213.8314,821.7593,583.318
8507424048,270.4558,845.0124,595.856
8507433275,580.1371,868.7532,427.2641
8507435748,507.382,842.5086,429.6966
8507446799,506.4808,879.4075,451.9238
8507447250,488.65,852.4303,451.0817
8507459484,466.8216,898.9438,476.4818
8507462896,430.9912,872.5579,477.5495
8507463962,476.5782,842.6354,479.8886
8507471060,599.9579,939.6482,492.5589
8507476503,422.4884,902.2251,506.6197
8507477827,521.4427,971.0608,506.5969
8507483486,472.5831,834.4396,517.4484
8507489147,594.5522,835.335,546.275
8507492263,477.9553,903.8134,541.3528
8507495725,474.2688,863.8993,554.1105
8507502637,448.678,803.1986,562.7402
8507502681,599.8083,850.499,557.1476
8507503471,574.7682,819.4376,570.9218
8507504281,468.7579,875.0208,558.5692
8507504426,583.2505,810.5287,567.1492
8507504729,567.9775,838.1688,565.6243
8507507611,592.2874,816.4971,570.1838
8507508805,552.4231,999.4478,569.4122
8507510430,421.6839,851.3761,581.6785
8507511780,599.2936,915.723,562.6714
8507520430,480.7744,930.1193,594.5103
8507520603,577.8394,847.8997,593.8115
8507520832,598.9276,830.1375,592.8192
8507521513,580.4685,821.8636,590.0367
8507522201,574.6912,823.4088,591.6554
8507524450,589.8572,823.6376,598.7842
8507531838,737.4166,982.4806,419.5191
8507532897,758.7141,979.1724,415.8711
8507535048,667.0679,808.9786,416.8899
8507536529,796.0454,831.4566,419.5322
8507537498,741.5967,979.5993,425.0905
8507538733,795.0277,968.6511,419.7982
8507542565,734.1365,905.1451,430.0951
8507547640,786.5003,885.4687,450.4329
8507551831,796.5557,890.4094,457.2032
8507553387,746.3337,924.221,450.7437
8507555997,686.2581,890.786,461.9476
8507559511,738.2754,973.0975,465.85
8507559881,614.1721,852.2263,456.3165
8507562507,609.5698,929.7527,470.815
8507569141,705.264,800.0811,472.4888
8507579713,706.2887,887.7101,493.4618
8507581675,765.3665,920.7595,495.4816
8507582837,607.7451,966.096,500.4081
8507585914,638.6011,825.7542,507.0906
8507587243,701.1051,815.1949,499.0106
8507596192,739.9312,896.5513,521.5894
8507604494,660.0965,946.0643,541.9594
8507618546,695.0332,803.2058,575.0178
8507619061,794.9268,807.587,577.6631
8507619318,791.9682,812.5093,575.1254
8507622696,750.2824,805.2204,588.4971
8507623031,745.0544,877.7169,588.8418
8507626657,698.3525,806.1414,587.8631
8507634906,802.4297,977.1193,400.898
8507636018,910.8411,827.4424,404.1382
8507649391,912.397,971.6709,441.2111
8507663903,825.0394,938.6745,466.8857
8507664019,993.4454,812.4369,455.9056
8507667885,977.0031,804.4951,472.7165
8507670505,834.5185,941.8727,471.4599
8507671917,976.6584,800.4485,471.6939
8507672937,856.9954,976.611,486.7033
8507680601,856.3093,980.317,498.2487
8507686569,928.2704,998.4965,516.2767
8507686709,932.967,926.8436,507.6794
8507691610,834.3089,957.1722,516.6207
8507695827,916.8549,985.3924,528.9995
8507699662,952.1196,960.3401,526.8949
8507701700,946.9941,925.6984,527.9518
8507703653,802.4819,913.3602,536.8397
8507704725,848.5635,961.4751,540.5153
8507705294,892.6171,805.1124,549.5406
8507712872,977.8307,979.7259,559.3176
8507712882,853.0802,995.4297,561.4391
8507714606,896.3176,822.8253,565.8889
8507727544,990.9432,839.6154,596.2981
8507729932,846.7373,974.1474,577.9819
8507734347,893.7087,832.7448,593.5768
8507736584,43.7993,155.0387,602.692
8507744620,112.5562,120.7129,612.164
8507757328,57.2448,160.7107,642.6176
8507758068,59.669,160.5973,640.7498
8507759061,83.4143,150.0728,629.7435
8507761401,72.2917,152.8734,636.4655
8507761434,32.7471,181.5164,643.3683
8507764972,127.2578,118.4642,652.1805
8507765054,103.7841,193.7677,642.6678
8507766955,108.8934,60.7611,657.5662
8507767317,41.9099,159.7882,653.9224
8507771456,42.5993,160.2529,653.9327
8511015390,349.1497,246.3656,928.8719
8511020413,214.8451,328.0091,930.291
8511022682,336.7597,243.7841,942.0999
8511027725,342.3899,224.1293,952.555
8511028424,209.619,262.4098,953.2242
8511030794,332.0932,222.8281,960.007
8511033227,340.8851,393.9766,960.7747
8511034534,346.7006,280.837,960.99
8511034776,364.9488,333.2769,962.1256
8511035698,218.5501,346.4288,954.2228
8511036924,327.5263,225.5213,976.2032
8511044636,229.1705,279.777,973.7531
8511045137,231.4907,248.0783,980.2573
8511049362,215.2026,360.2453,973.717
8511053243,239.3522,258.9468,989.066
8511056782,551.8176,355.1962,800.9971
8511058396,419.1482,311.8569,807.9043
8511085608,477.7263,305.4909,858.7599
8511090297,530.6407,246.1443,889.52
8511090468,514.1866,378.5385,886.4241
8511097787,525.283,295.5121,900.3628
8511101037,514.4118,380.5504,888.5711
8511109350,415.0788,220.7013,909.2658
8511109574,451.7448,349.2923,912.6761
8511114261,545.2054,290.6317,918.0435
8511115375,509.2229,251.6709,925.5787
8511115486,553.5778,236.8237,924.7476
8511117958,504.4249,202.828,927.0394
8511118352,477.5955,243.2038,931.4554
8511118467,455.9402,242.3029,934.9962
8511119860,576.4089,390.6719,917.5134
8511123422,548.489,294.6906,936.9341
8511126962,411.7971,292.7496,954.6264
8505924101,555.0915,248.5868,453.0338
8505929412,547.2166,283.0988,457.545
8505938318,433.5858,288.7089,471.8315
8505939193,496.6124,203.4282,472.595
8505943454,533.7678,245.8639,479.3941
8505948565,558.8073,321.3896,489.9017
8505953360,487.5597,312.4098,501.3713
8505953790,562.3965,319.631,499.5844
8505964232,588.3077,363.2051,528.669
8505967087,502.2327,317.3636,525.3631
8505969227,513.9841,262.0656,524.9834
8505975438,517.8984,335.8307,535.9932
8505981786,444.7032,399.6743,547.921
8505982435,491.8383,277.9073,543.7711
8505983764,458.0535,201.9593,563.1485
8505985540,447.5407,317.2083,551.6525
8505986346,567.7972,330.412,549.2162
8505987827,558.1752,332.6422,553.3699
8506000164,575.7779,242.1297,571.6434
8506006443,487.6682,223.8139,598.3054
8506007404,580.9659,323.3908,595.4009
8506007467,562.9631,359.4728,587.3097
8506013099,726.0466,244.8564,402.5927
8506015163,710.6288,235.6889,406.2011
8506022475,686.3619,262.0257,429.0015
8506032266,649.8322,302.1679,440.0908
8506032566,687.4703,261.3146,430.318
8506033965,663.036,284.0068,436.8457
8509078140,492.8245,519.5845,789.2171
8509082167,716.0736,528.0908,604.2031
8509087818,689.098,476.6056,607.071
8509092180,761.4404,551.0743,616.8148
8509101089,702.1502,541.5737,639.6641
8509102410,748.4826,585.2224,639.9966
8509103958,600.9809,450.7282,644.0488
8509105406,744.9332,584.1826,644.0405
8509106865,737.0991,451.2327,637.6158
8509112223,746.5081,451.5055,645.8091
8509113679,740.3878,568.2767,646.2027
8509118186,753.8256,462.2621,658.3911
8509118284,791.4976,420.3228,674.335
8509121379,719.6949,599.2576,673.4777
8509121537,795.2847,409.6976,672.9189
8509129557,692.1041,527.8541,686.8898
8509132219,779.1141,436.497,694.1801
8509136905,728.8171,595.7531,690.1074
8509138263,679.7768,440.8354,702.8035
8509143185,669.9977,532.7506,713.2242
8509147960,645.884,410.5449,723.0774
8509149562,694.3165,517.1057,726.5676
8509152711,690.8893,519.3484,729.1051
8509155349,607.9167,560.0928,727.5864
8509155964,631.0483,551.1198,736.4786
8509158855,742.241,535.1201,732.0406
8509159325,722.5299,499.9462,735.0656
8509159543,622.0778,557.8985,733.3666
8509179553,712.5908,453.7372,769.8572
8509181374,742.9772,558.0124,774.9764
8509184527,796.4138,522.6625,783.6271
8509185264,643.3257,545.6813,780.7172
8509186041,643.2756,490.8738,788.1838
8509189258,726.4163,472.3324,789.425
8509189340,787.6981,444.4143,793.6744
8509194006,691.7812,587.6571,794.2594
8509194210,672.2997,538.3436,797.829
8509203932,820.4039,525.9252,622.1727
8509219199,957.9424,560.9728,644.0884
8509219661,850.7283,592.295,648.2902
8509227564,982.483,539.7147,661.1705
8509228091,903.3082,561.3067,653.9047
8509231703,940.5292,555.4053,665.5978
8509248365,913.6663,421.8756,707.7643
8509249773,922.1149,587.2406,702.5223
8509255060,954.444,421.1712,721.2573
8509267917,891.3082,546.8076,737.0394
8509268998,982.8583,514.2184,737.5764
8509274489,845.8325,546.9169,753.0006
8509274804,911.001,514.9022,750.532
8509277411,873.8931,532.5032,747.7504
8509278487,894.5223,493.9847,761.1786
8509287892,951.9103,440.0927,777.248
8509290903,962.4384,435.6782,776.6441
8509304097,159.0771,639.3796,604.5545
8509312667,149.5876,758.4927,627.5085
8509313718,170.8823,733.822,632.2843
8509318019,190.4527,733.7521,641.5888
8509341187,137.33,615.9359,682.6052
8509345324,1.551,796.0986,686.1285
8509352362,97.9445,653.8378,702.5742
8509356859,57.7073,791.7614,713.2193
8509361002,163.6159,685.161,721.2921
8509361542,99.574,671.6736,727.027
8509382379,7.2702,750.4214,770.61
8509389317,62.0134,718.0005,792.9854
8509390925,61.0146,625.1491,790.5286
8509418050,386.322,772.9749,642.9749
8509419843,320.6963,706.0748,649.0961
8509426312,378.7145,787.9146,659.0792
8509430578,270.1945,733.3297,680.8388
8509434616,257.3719,755.0824,677.5063
8509444414,347.1807,740.1118,704.9422
8509459051,391.9203,715.5591,743.4329
8509466770,233.13,787.093,748.1333
8509472433,394.4685,752.8978,755.5627
8509476217,397.9024,799.6677,771.9136
8509485697,394.5858,743.9371,780.6827
8509486585,396.0466,705.9146,787.1937
8509486993,222.583,754.3486,793.1943
8509488097,393.6903,772.7131,788.6279
8509490752,394.3037,743.1251,794.1498
8509496987,599.8904,770.6331,605.9808
8509497834,549.5324,655.3586,615.901
8509499150,586.2366,715.4044,620.6492
8509503405,550.6979,659.3011,623.5754
8511437676,109.7488,479.005,912.9238
8511438008,195.7766,450.9217,921.1915
8511442029,90.4666,533.7394,923.0641
8511443690,126.0918,447.5244,933.2429
8511447163,7.1198,418.1284,940.8752
8511448577,166.9778,584.1477,938.2407
8511449214,166.9667,594.0641,936.5978
8511449795,115.9387,425.8954,943.1951
8511461175,1.6353,410.1138,951.6605
8511462274,31.484,458.0562,967.0507
8511471555,136.4964,494.9915,986.2634
8511472533,8.4489,561.8247,995.4283
8511479838,355.6011,525.1969,800.2332
8511480963,292.7894,472.7907,806.8062
8511482984,317.9,462.3058,800.3546
8511483017,357.5269,496.6641,801.233
8511483218,253.3228,466.0943,812.4149
8511486936,299.9005,560.0768,800.5782
8511489691,244.996,482.9549,818.1493
8511505113,375.2415,432.0446,858.1343
8511506412,227.6335,546.0744,846.5288
8511510009,211.386,546.097,860.3496
8511511114,384.92,468.0325,872.9519
8511516274,367.4068,444.6191,870.2469
8511517616,359.9807,461.329,873.2205
8511525494,362.8389,407.3705,878.2502
8511528881,308.7495,402.2547,885.0161
8511535849,392.1201,468.7684,896.2213
8511539412,293.9329,590.8524,910.8074
8511543777,293.7793,575.1708,915.4785
8511547186,341.5579,480.8905,921.6462
8511549066,225.8801,499.5888,924.7455
8511554125,251.1553,479.3495,932.5156
8511555989,234.7426,410.1476,941.0305
8511556284,256.3192,461.7469,935.6196
8511563658,253.7014,542.9213,945.9527
8511570529,246.7099,563.3922,969.3318
8511571768,231.3386,400.0764,970.4897
8511576360,223.3934,583.9583,985.209
8511581731,362.0009,450.1039,998.7028
8511583206,305.7975,454.2923,983.5132
8511585728,484.8531,480.2734,800.9067
8511591506,501.8021,556.3397,810.1004
8511593397,435.3205,573.3752,810.3124
8511594484,458.2179,422.7131,822.2347
8511596368,527.2552,577.5951,813.8593
8511598080,475.7022,467.6464,812.7816
8511599914,535.262,541.4301,819.2601
8511601982,505.2835,597.5064,827.835
8511614548,573.1115,562.3182,843.5151
8511615725,425.0068,439.2589,868.4853
8511619855,411.8029,445.3222,871.2625
8511622023,492.1007,446.3167,876.4544
8511625948,510.6167,596.0754,869.6627
8511628411,506.1881,439.3746,881.5506
8511635090,518.9637,538.8416,878.387
8511636313,483.844,407.9073,895.3794
8511639084,517.2391,582.5952,891.6893
8511639458,516.5864,458.8472,901.5688
8511644698,581.0287,537.3294,922.9613
8511645942,518.4528,467.6463,913.1047
8511647739,458.9079,568.3903,910.8781
8511648112,499.7116,470.2193,910.9398
8511651357,532.3923,432.0286,919.9858
8506751069,130.0771,610.219,468.0752
8506761232,19.0554,664.4265,480.3957
8506763135,28.8323,698.3591,479.0089
8506763284,160.2236,660.4443,477.7025
8506765484,178.7277,789.0767,478.5812
8506766537,128.3263,682.767,487.3742
8506767289,103.7537,655.2522,495.5826
8506772123,114.6214,653.6778,507.1039
8506783372,106.2097,739.923,521.4976
8506798995,177.2814,730.6406,538.532
8506801568,33.8291,713.5771,560.7579
8506807593,58.9955,679.7217,571.4828
8506823780,82.1637,703.0023,598.9507
8506827650,324.1698,643.3879,408.2036
8506828941,364.0619,769.1473,405.2313
8506829694,381.7484,622.6135,417.1174
8506830054,228.5895,654.8387,402.2467
8506830122,385.5826,703.8339,412.8056
8506830908,333.4688,643.8264,417.0793
8506830968,259.8351,691.834,412.1815
8506832448,225.3165,630.2015,400.5697
8506833277,275.8605,642.3439,409.8584
8506836131,387.1411,706.2976,414.7644
8506837964,248.908,730.8003,428.8992
8506845080,207.5054,784.8354,436.2663
8506846434,206.6871,642.9456,428.9138
8506847597,253.463,729.1017,429.1361
8506855914,364.4738,612.3797,454.3451
8506855937,209.3183,633.2853,454.4348
8506856927,387.1837,627.6727,454.2013
8506866327,229.6733,609.0363,463.5992
8506868554,241.2594,755.2799,463.3897
8506868982,211.4196,638.1091,465.2849
8506869288,350.3016,736.3646,480.9431
8506872295,220.1669,719.4875,480.0664
8506882164,201.3025,698.0574,500.9588
8506893428,204.9369,737.3394,508.1938
8506895218,393.6655,672.753,531.9663
8506902191,383.3763,675.6824,541.6783
8509942437,201.9314,889.6141,632.0921
8509945416,343.0103,937.9979,639.2456
8509953913,245.428,889.3516,650.6295
8509955902,234.2254,943.6811,655.6309
8509960132,268.6809,866.0994,654.1913
8509963618,305.515,903.6658,662.7152
8509963704,277.0057,969.0515,670.861
8509964559,277.7497,820.1345,662.3355
8509975310,221.5394,984.1075,690.1134
8509980174,234.9603,826.0811,697.0807
8509981998,264.0266,995.5559,692.1449
8509985560,223.9533,834.4136,699.0192
8509989290,315.7269,925.2175,707.2894
8509990135,203.437,806.5616,711.101
8509996128,279.7577,906.3254,726.9948
8509997665,399.1031,849.8734,725.1743
8509997986,261.8748,906.6916,737.8646
8510000360,396.3228,858.572,725.1185
8510008793,207.6799,972.3885,741.1013
8510009016,204.1594,970.5686,743.9946
8510010796,344.0816,928.7768,747.3329
8510014951,358.265,983.2049,762.5859
8510017741,265.6919,935.7703,773.0538
8510022542,387.3789,851.2161,764.2111
8510024717,257.4298,925.2618,772.7147
8510024986,264.3592,935.6118,781.9
8510025328,240.5198,990.7751,790.348
8510029016,364.1568,932.0872,781.4485
8510029130,311.0637,827.8774,793.8858
8510029996,234.5805,990.6677,788.2161
8510030835,268.0861,938.9325,787.815
8510030863,342.0495,960.8899,791.1047
8510034453,244.1701,990.5997,794.5733
8510037854,555.4646,989.9814,600.1871
8510038752,453.7538,834.2396,603.6433
8510040451,559.4709,983.1018,600.911
8510043846,593.1229,824.1949,602.6165
8510045261,577.8994,849.5941,610.2735
8510050734,478.5759,816.6544,621.9262
8510051209,445.9092,807.6325,625.0159
8510059133,447.0979,803.6156,637.3792
8510060056,485.5079,954.5715,637.8269
8510067180,595.1675,863.9694,658.2004
8510072673,516.7619,955.0594,672.6578
8510073934,550.1021,886.9568,659.7587
8510074751,537.8463,800.809,671.3998
8510075279,596.9252,822.4364,671.9474
8510083560,543.3484,821.5244,687.6191
8510094539,409.063,839.1896,704.223
8510112714,400.7953,987.8589,751.8779
8510114093,406.9567,986.7321,752.9632
8510118775,579.7997,977.4199,771.1283
8510119186,431.2293,946.6582,761.2487
8510125583,558.7858,922.5314,771.8209
8510127312,574.9906,968.9222,775.6068
8510128363,420.0324,819.7945,781.2316
8510132003,494.3694,879.263,781.701
8510133213,406.9729,854.4966,783.9058
8510134910,502.1856,890.5046,780.9118
8510139239,515.5441,872.4883,791.3776
8510140508,510.906,871.4868,790.0392
8510150612,713.1528,839.5634,617.4592
8510150807,765.8685,990.6066,621.0547
8510156672,689.124,891.2643,634.7579
8510158891,697.9331,891.9342,636.9938
8510160133,708.5536,906.0807,638.0388
8510164956,733.8635,998.7269,641.3726
8510174200,645.67,924.9526,666.6254
8510178358,721.8795,926.1388,671.8282
8510180713,615.7178,994.3998,687.5962
8510181771,649.9727,889.3164,682.4061
8510182669,625.2836,986.0463,687.848
8510183290,633.7569,864.4919,684.8508
8510184285,666.3707,887.7948,683.2236
8510185129,651.636,891.59,686.0648
8510187599,636.1135,857.9034,690.3151
8510200278,702.7396,821.6837,708.4104
8510203340,631.7018,881.9972,704.337
8510208546,751.0077,988.1022,728.9637
8510210197,688.3329,845.4109,722.1597
8510212409,647.1921,896.9403,726.8547
8510215204,774.6587,870.4424,743.3566
8510218533,787.6125,948.9249,759.1716
8510224374,790.3594,964.2098,769.2756
8510239619,610.994,903.4537,786.7476
8510245774,942.5999,852.3066,604.1446
8510246739,945.7969,826.989,608.3771
8510247126,851.7035,954.4398,600.2234
8510250664,861.442,805.1895,609.7377
8510255172,855.236,947.4709,613.077
8510261928,953.1516,872.0043,632.9372
8510264876,886.4108,842.8445,643.065
8510270779,978.5852,871.2203,653.9708
8510271269,996.6238,856.2279,660.3177
8510272729,884.5988,845.7905,649.7425
8510277870,999.7468,859.5384,667.8027
8510278979,832.2087,801.8123,660.9769
8510279306,825.748,868.5837,665.3687
8510279660,958.5715,951.932,665.5275
8510286468,998.7833,853.2154,681.4145
8510290622,991.3483,854.1692,684.3624
8510291832,894.665,866.3083,684.188
8510307051,857.0955,933.4662,729.1454
8510313143,952.6384,954.796,730.8732
8510313410,832.6558,964.6059,744.8312
8510315515,901.6824,851.0234,725.7778
8510320884,833.2267,925.0945,755.1602
8510329761,911.0223,825.4269,767.0711
8510344315,811.585,804.8234,796.3616
8510345272,821.935,883.6716,798.4628
8510346464,111.1971,37.202,809.1617
8506363025,345.2432,429.9951,521.6241
8506363677,364.8056,500.6529,516.9946
8506368412,270.6636,458.6047,532.3448
8506368625,318.9619,411.7054,534.4008
8506376992,305.1874,505.7515,540.7647
8506378214,364.6919,472.2542,539.4856
8506378825,276.4744,488.3719,548.7591
8506380337,362.3516,529.6832,547.8953
8506386282,372.7162,546.8724,555.6461
8506389283,267.9629,503.5316,553.5098
8506390421,337.0956,420.2654,555.478
8506404150,362.4515,534.9714,593.1285
8506408049,562.4479,503.3444,400.5809
8506411135,582.3182,518.63,405.3574
8506427305,408.0826,527.0449,429.1548
8506429429,531.8578,454.5925,434.8067
8506429674,502.799,457.9788,444.1275
8506436024,458.134,477.6797,452.0159
8506436178,475.8873,493.8829,453.7012
8506436564,465.2454,499.8094,448.5158
8506439977,591.2422,517.602,446.7527
8506449908,452.9742,594.2217,474.405
8506450266,462.9711,556.1246,476.7076
8506459095,470.5414,553.6448,495.0595
8506461878,489.986,513.1569,496.5082
8506463880,438.582,497.7493,510.4204
8506465122,491.7175,516.528,497.3903
8509515029,429.2141,667.2834,636.7847
8509518602,417.2405,753.6155,647.7452
8509529365,405.2583,789.9918,668.0795
8509534100,559.7817,662.5205,689.0438
8509534909,456.4326,731.1753,691.1458
8509535396,403.3447,793.9984,687.579
8509535417,554.2904,753.8086,695.7737
8509540046,532.4603,684.6739,696.0813
8509555835,422.2981,697.5405,736.6401
8509559414,569.5259,788.5765,720.7615
8509560364,589.4171,643.011,732.2573
8509564549,440.6181,718.7728,750.3697
8509576167,457.0602,734.9683,771.3062
8509578832,536.722,614.551,776.938
8509580016,428.405,754.7101,775.8714
8509590962,424.2399,748.7355,787.9077
8509597126,781.6123,739.4398,605.0245
8509599604,759.5535,645.1217,612.7632
8509600342,711.8959,627.2675,613.4059
8509603862,771.5815,640.7867,614.7804
8509607617,786.147,764.6318,608.4083
8509608502,676.0699,747.3971,627.8666
8509610552,659.4279,682.4933,634.1623
8509618262,677.348,688.2667,636.4597
8509631214,615.8415,602.4724,675.0835
8509645636,737.8481,743.1216,687.8665
8509646789,711.9202,607.6191,698.7081
8509649359,743.1487,749.6403,690.2719
8509649787,695.3773,765.0308,691.8242
8509650490,648.7466,685.6486,703.8835
8509651739,737.7025,715.5745,702.7148
8509654149,732.4744,684.024,710.3817
8509654401,705.967,605.8105,701.4753
8509654871,793.5561,687.6982,714.868
8509655216,606.5196,793.4893,697.8226
8509656958,703.0836,665.1837,719.7402
8509657668,622.1531,727.0352,725.3125
8509669301,713.8979,679.0525,729.6652
8509671972,639.869,629.2766,748.9349
8509672223,773.5032,668.7442,734.6933
8509677267,631.3347,701.2399,751.3491
8509677638,697.3253,714.5958,749.5271
8509681616,611.5604,637.7335,762.3516
8509681908,604.8928,727.3842,755.2608
8509683182,738.7215,657.8516,768.2939
8509683555,630.6652,638.9686,753.137
8509689443,630.5243,708.8966,766.8308
8509692554,687.1951,792.3602,768.7988
8509699819,676.607,727.9702,788.6361
8509701250,777.9859,748.0546,792.7531
8509701441,670.1583,605.5491,794.2267
8509701594,604.4582,623.9505,789.9473
8509703471,628.5211,711.3944,783.9526
8509707892,841.9216,654.2291,607.0013
8509711244,999.5165,640.1788,606.4056
8509716779,904.1365,682.2108,622.8688
8509725429,965.5021,651.2028,640.6339
8509731945,970.6953,653.804,646.3609
8509748074,815.0989,740.3887,694.9848
8509752724,922.983,655.9073,697.2599
8509756755,820.0932,706.736,703.864
8509758872,871.5294,629.5356,711.2507
8509765065,913.1094,612.3699,716.1396
8509766029,982.5591,738.3176,717.7621
8509767547,899.1003,635.6603,720.6172
8509769317,830.8322,642.1595,737.5418
8509773678,834.7012,643.9651,738.2975
8509781965,916.8184,616.0058,747.3663
8509783310,957.752,722.4551,751.7653
8509783684,920.6644,678.4016,762.7515
8509793980,862.0778,634.2565,772.504
8509797599,848.3281,608.6596,778.2816
8509803493,980.0206,637.1387,782.7498
8509807265,899.6604,690.6415,796.9531
8509808062,845.9294,783.506,799.9221
8509808889,907.1873,679.8057,794.9944
8509810115,907.6115,654.1318,798.0377
8509812971,65.6383,906.5531,609.3546
8509819800,76.1871,910.0776,618.8718
8509820108,64.0365,908.4626,609.8276
8509825878,168.0971,989.092,619.2795
8509826028,101.5899,901.5487,629.879
8509826461,146.5177,997.0591,627.9388
8509826468,155.8146,998.6439,629.7682
8509827304,51.0244,832.0546,636.8488
8509831527,66.3661,820.191,638.41
8509839021,145.5836,924.4567,646.9103
8509839385,158.1073,980.8364,655.3974
8509846322,113.4789,827.9059,665.5577
8509846697,63.5277,925.0534,664.3953
8509847114,58.3473,846.6829,666.202
8509851277,15.7398,868.85,671.682
8509853871,92.6658,892.6666,669.9022
8509856663,105.7175,864.4891,678.0975
8509858815,142.5123,967.5878,670.0605
8509860476,56.1302,867.7071,678.189
8509860921,145.2079,814.786,686.988
8509862508,4.4459,858.7258,685.9192
8509866678,96.6982,823.4565,688.2612
8509867367,50.9788,912.8304,701.633
8509868738,195.1031,862.7186,705.2237
8509869563,62.454,899.0139,694.8901
8509869742,39.612,847.6401,707.219
8509870184,16.9811,995.5431,707.8732
8509871968,46.636,963.2308,707.7471
8509872780,188.595,968.6041,709.1345
8509873082,181.1081,811.8122,710.0631
8509873408,136.6716,856.5089,707.1502
8509874234,1.6217,857.7226,704.0828
8509875443,65.8253,978.6249,707.9185
8509876039,181.8878,815.0037,714.2575
8509876481,171.4402,948.1402,716.3452
8509880292,57.9818,892.941,716.3182
8509881830,159.2316,938.4137,720.9459
8509883068,42.5348,841.3332,716.7744
8509886225,105.144,810.762,733.0275
8509889148,32.4031,982.499,733.6105
8509890443,92.0627,910.4727,737.702
8509898791,182.8263,825.3563,764.9144
8509906597,92.2239,900.2736,771.2198
8509907285,56.3311,936.8505,774.5546
8509908220,189.0579,824.4222,773.6014
8509912284,89.2705,910.5801,779.1383
8509916616,191.0865,847.6073,786.5173
8509918345,101.6354,885.9809,785.5033
8509919512,51.4623,989.6946,789.2441
8509923077,60.5333,999.9101,797.511
8509923967,199.8701,850.5316,786.7725
8509925026,166.2934,826.2012,798.3464
8509936720,273.7256,907.7802,623.071
8509940119,234.5005,978.8022,628.9679
8509940284,244.9252,891.4612,630.7629
8509940772,248.206,883.7819,640.1576
8511872550,999.8441,408.6591,943.0006
8511877576,987.1848,579.1696,957.4414
8511891095,930.6973,407.8536,973.8699
8511891161,975.7486,473.252,986.3101
8511892405,828.6544,544.5538,983.0602
8511893051,808.1518,565.4525,989.1922
8511894094,931.108,437.8721,979.3909
8511894782,851.765,579.4417,977.6531
8511895432,989.9823,583.9137,989.3413
8511897646,987.6802,484.9755,990.4608
8511900994,830.4647,556.89,997.6263
8511905694,21.939,626.6378,802.0468
8511907138,94.4018,762.524,806.1096
8511911342,19.6277,735.9277,812.4435
8511924658,199.2202,782.5342,844.359
8511924725,104.9807,794.7391,840.1556
8511927860,108.1502,792.6517,843.3228
8511940036,96.2447,790.4789,857.5242
8511943060,111.1899,798.3093,875.0042
8511947846,13.9359,651.4717,884.2345
8511955121,133.2487,786.2669,898.1464
8511956830,185.1349,618.9593,903.014
8511957598,15.5532,765.8351,903.2772
