#OK
#SQL= select * from MDR1..BDMW where snapnum = 85 and Vcir between 800.000000 and 1000.000000
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-06-26 10:36:28.592 CEST
#QUERYTIME 181362 millisec
#COLUMN 1 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=NInCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 4 name=hostFlag JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 12 name=Mvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=Mtot JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=Vrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 16 name=Vcir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=conc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=Xoff JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=virialRatio JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=spin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=Rrms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 22 name=axisratio_2_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 23 name=axisratio_3_1 JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 24 name=axis1_x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 25 name=axis1_y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 26 name=axis1_z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 27 name=ix JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 28 name=iy JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 29 name=iz JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 30 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
bdmId,snapnum,NInCat,hostFlag,x,y,z,vx,vy,vz,np,Mvir,Mtot,Rvir,Vrms,Vcir,conc,Xoff,virialRatio,spin,Rrms,axisratio_2_1,axisratio_3_1,axis1_x,axis1_y,axis1_z,ix,iy,iz,phkey
8501078600,85,1078600,-1,44.8108,535.4062,37.8084,213.17,-79.07,-403.98,15355,1.33199997E14,1.52699996E14,0.8705,1164.0,985.8,10.36,0.094,0.5227,0.0315,0.4109,0.7409,0.5569,0.9773,0.1491,-0.1508,45,548,38,134401903
8501080316,85,1080316,-1,141.0065,588.9,41.3909,-244.87,-179.45,34.32,23353,2.02500007E14,2.23200005E14,0.9872,1095.0,994.6,4.87,0.0346,0.3256,0.022,0.5334,0.6711,0.5627,0.8146,0.3629,-0.4525,144,603,42,137283733
8500437796,85,437796,-1,938.2313,54.1601,32.2839,73.85,24.19,209.81,14000,1.21400002E14,1.25500001E14,0.8108,904.3,827.4,3.884,0.0285,0.2615,0.0281,0.4541,0.5791,0.4126,-0.3479,0.2306,0.9087,960,55,33,421941758
8500438108,85,438108,-1,881.2971,113.5486,34.2135,-506.2,393.51,335.81,11640,1.00899997E14,1.055E14,0.7709,843.7,807.1,5.438,0.051,0.2119,0.0555,0.4311,0.7331,0.6288,0.849,0.3435,0.4015,902,116,35,422531331
8500439684,85,439684,-1,927.2078,187.2059,37.4724,36.58,-409.18,299.4,15778,1.36800002E14,1.39800003E14,0.8418,920.2,866.9,4.099,0.016,0.231,0.0393,0.4691,0.747,0.5318,-0.4589,-0.2791,0.8435,949,191,38,421129970
8500441253,85,441253,-1,890.1468,113.5006,32.5012,-622.17,699.01,293.86,20417,1.77100007E14,1.78900001E14,0.9149,1044.0,987.4,5.666,0.0053,0.2043,0.0249,0.4899,0.7522,0.6705,0.9078,0.2179,0.3583,911,116,33,422532664
8500442152,85,442152,-1,935.5832,39.4664,36.3536,185.71,22.88,293.64,11253,9.7590004E13,9.9420004E13,0.7555,878.5,814.3,6.013,0.0223,0.2745,0.0363,0.3974,0.6195,0.5891,0.2199,0.6803,-0.6992,958,40,37,422162735
8500443457,85,443457,-1,884.4105,119.097,33.6412,236.57,272.27,-274.3,11708,1.01500001E14,1.18500002E14,0.7961,832.1,800.5,5.62,0.0327,0.1802,0.0462,0.4244,0.9247,0.77,-0.3008,-0.4468,0.8426,905,121,34,422532124
8500443742,85,443742,-1,890.3689,141.3026,43.497,281.07,27.87,240.22,11900,1.03200003E14,1.07100001E14,0.7745,879.8,829.4,6.118,0.0184,0.2422,0.013,0.4108,0.6557,0.5686,0.8286,0.0713,-0.5554,911,144,44,421058985
8500444448,85,444448,-1,951.3133,115.3053,39.8685,38.61,356.73,53.74,13250,1.14899997E14,1.19099997E14,0.7972,896.6,839.3,5.117,0.0587,0.2442,0.0473,0.4399,0.6268,0.5229,0.7316,0.1766,0.6585,974,118,40,421622960
8500444953,85,444953,-1,886.6101,125.2437,35.9803,219.86,307.75,-234.98,25278,2.19199998E14,2.26400007E14,0.9938,1066.0,998.3,3.646,0.0347,0.2222,0.0186,0.5646,0.8911,0.6656,0.2242,0.421,0.8789,907,128,36,421047897
8500445222,85,445222,-1,869.9244,134.6648,46.2534,402.2,341.71,175.1,19017,1.64900001E14,1.73399993E14,0.9076,1018.0,932.3,4.728,0.0156,0.2945,0.0462,0.5026,0.546,0.4231,0.5405,0.8413,0.0091,890,137,47,434592710
8500447769,85,447769,-1,859.4775,90.2961,43.9844,565.46,500.75,-258.82,12261,1.06299996E14,1.183E14,0.7949,920.1,806.8,5.038,0.0327,0.4047,0.0477,0.4432,0.4776,0.4152,-0.3441,-0.1789,0.9217,880,92,45,433086487
8500448262,85,448262,-1,912.9377,43.4327,45.2702,83.08,-67.84,2.66,12876,1.11700003E14,1.14799996E14,0.79,939.0,879.2,7.208,0.0404,0.282,0.0243,0.3983,0.7571,0.6136,-0.7041,0.5306,0.4718,934,44,46,422168642
8500448520,85,448520,-1,928.3679,45.7572,43.2654,432.83,-21.79,12.56,13399,1.16199996E14,1.183E14,0.797,906.9,866.5,6.073,0.0138,0.2195,0.0386,0.4151,0.8322,0.6778,0.7904,0.6119,-0.0281,950,46,44,422164592
8500450127,85,450127,-1,832.9614,114.504,50.5102,302.82,326.44,110.49,14061,1.21899997E14,1.27200003E14,0.8165,930.4,849.0,4.888,0.0729,0.294,0.0656,0.4401,0.7049,0.5835,0.7566,0.6438,-0.1144,852,117,51,433133848
8500450215,85,450215,-1,922.0446,180.0623,49.9614,994.42,569.76,397.01,14007,1.21500003E14,1.37399997E14,0.8374,1012.0,883.1,6.883,0.0192,0.4779,0.062,0.4291,0.8842,0.5795,0.5707,0.8211,0.0066,944,184,51,421107593
8500451211,85,451211,-1,925.6417,180.9721,52.4982,11.75,-36.79,-100.26,20195,1.75099995E14,1.84500001E14,0.9246,1020.0,952.7,4.759,0.0349,0.2321,0.0263,0.5099,0.6756,0.4977,0.7429,-0.0083,0.6694,947,185,53,421107581
8500451224,85,451224,-1,975.1432,198.9217,53.856,17.85,364.08,158.93,13709,1.18900004E14,1.34599997E14,0.8306,1026.0,872.7,6.685,0.082,0.5308,0.0301,0.434,0.7494,0.6966,0.6682,0.264,-0.6956,998,203,55,419518270
8500451358,85,451358,-1,995.9479,105.0932,61.8164,-763.11,-756.81,47.47,13460,1.16699999E14,1.37100003E14,0.8386,881.7,807.2,4.33,0.0211,0.2954,0.0381,0.4683,0.9722,0.6203,0.6047,-0.4942,0.6247,1019,107,63,421569385
8500451428,85,451428,-1,860.8988,168.8938,57.6296,695.69,-56.54,207.92,13804,1.197E14,1.24200002E14,0.8083,912.8,836.8,4.516,0.0341,0.2859,0.0274,0.4513,0.6609,0.5827,0.9856,-0.1121,0.1266,881,172,59,434563176
8500452232,85,452232,-1,856.4318,4.1777,53.1328,-151.02,-3.74,-212.85,16549,1.43500008E14,1.47600007E14,0.8594,1014.0,928.4,6.114,0.0305,0.2991,0.0235,0.4434,0.7771,0.7056,0.2342,0.6324,0.7384,876,4,54,433413080
8500453178,85,453178,-1,938.5212,14.1349,55.64,383.17,-7.14,-73.84,16238,1.408E14,1.50000005E14,0.8609,983.4,928.1,6.489,0.0203,0.2537,0.0331,0.453,0.6531,0.5409,-1.0E-4,0.1379,0.9904,961,14,56,421957835
8500462291,85,462291,-1,944.9006,174.2669,70.6391,-87.44,96.07,-89.82,13425,1.16399997E14,1.19399999E14,0.796,895.9,828.7,4.383,0.0145,0.2662,0.014,0.4474,0.6522,0.52,0.5614,-0.7756,0.2885,967,178,72,420584181
8500463710,85,463710,-1,817.3765,132.2994,74.0229,205.57,73.0,-89.16,14265,1.23699999E14,1.27899999E14,0.8181,925.2,843.5,4.423,0.0216,0.3172,0.0228,0.4597,0.6947,0.4644,0.4613,-0.6135,0.641,836,135,75,434638502
8500464681,85,464681,-1,984.2322,115.1326,80.6964,297.07,85.5,-36.78,10008,8.6789998E13,9.3359998E13,0.7398,863.0,809.9,7.645,0.024,0.2885,0.02,0.3766,0.8842,0.7464,0.7615,-0.6334,0.1375,1007,117,82,423562130
8500465247,85,465247,-1,954.7321,166.8425,75.4731,0.03,-26.85,112.02,16725,1.44999992E14,1.50499999E14,0.8631,974.4,916.5,5.525,0.0276,0.2262,0.0629,0.4643,0.643,0.558,0.3768,0.8567,-0.3523,977,170,77,420607436
8500465925,85,465925,-1,856.9538,139.9829,73.6006,418.92,-27.26,-372.46,22719,1.97E14,2.09499999E14,0.9628,1016.0,944.1,2.787,0.0776,0.2742,0.0094,0.5651,0.5763,0.4335,-0.4715,0.2793,0.8364,877,143,75,434670485
8500466782,85,466782,-1,867.6868,76.4283,78.9243,-4.42,666.51,-127.27,14450,1.253E14,1.34599997E14,0.8306,906.6,811.7,2.862,0.0584,0.3384,0.0654,0.4819,0.7511,0.4328,-0.2104,0.8438,-0.4937,888,78,80,433055818
8500468229,85,468229,-1,842.6407,177.1036,79.0094,263.43,-233.76,-49.21,17007,1.47499998E14,1.61400006E14,0.8829,1007.0,883.9,4.314,0.0855,0.3652,0.0356,0.4919,0.5897,0.4658,0.1953,0.7353,-0.649,862,181,80,434764717
8500468251,85,468251,-1,986.3215,199.4062,78.9397,6.93,13.65,-331.77,13462,1.16699999E14,1.20200003E14,0.8014,939.3,897.6,7.427,0.0113,0.2695,0.0272,0.4108,0.7835,0.6172,-0.3958,0.789,0.4699,1009,204,80,420406871
8500468359,85,468359,-1,869.8247,92.2594,83.1718,275.36,226.32,-185.97,20540,1.78099996E14,1.84299999E14,0.926,1065.0,986.4,5.742,0.0333,0.2865,0.0487,0.4894,0.7365,0.6336,0.1311,0.7863,0.6038,890,94,85,433033635
8500472795,85,472795,-1,962.3469,195.6376,86.7269,-36.72,229.58,-173.63,19365,1.67900002E14,1.746E14,0.909,1029.0,961.5,5.545,0.0382,0.2668,0.0173,0.4917,0.8023,0.5995,-0.1906,0.9552,0.2266,985,200,88,420365111
8500827083,85,827083,-1,450.1727,264.1169,159.3065,20.55,-486.11,-343.91,9799,8.4979996E13,8.8770003E13,0.7274,857.8,816.8,8.067,0.0167,0.2636,0.0276,0.3632,0.9127,0.7612,0.6763,0.34,-0.6535,460,270,163,69109123
8500828718,85,828718,-1,473.1565,201.8369,172.4653,-83.37,143.24,-99.07,11877,1.03000001E14,1.05099997E14,0.7696,872.3,849.2,6.926,0.0293,0.189,0.0433,0.394,0.6993,0.6423,0.8924,0.4474,-0.0595,484,206,176,65216296
8500829551,85,829551,-1,504.8112,358.914,162.9066,-459.77,-461.03,-309.02,10927,9.4759998E13,9.7119998E13,0.7497,848.7,811.7,6.298,0.0298,0.2288,0.0105,0.3969,0.7127,0.5982,0.3852,0.8859,-0.2585,516,367,166,467946179
8500829634,85,829634,-1,553.4618,267.9972,166.8167,45.9,65.45,66.41,19275,1.67200007E14,1.73000008E14,0.905,1013.0,938.0,4.649,0.0301,0.2446,0.0214,0.5054,0.5266,0.4274,0.8652,-0.4569,0.2067,566,274,170,469256172
8500830693,85,830693,-1,538.6652,395.8254,173.055,382.54,-379.92,-204.16,16138,1.40000004E14,1.50799993E14,0.8613,1062.0,882.8,4.775,0.1047,0.5343,0.1607,0.4781,0.709,0.5884,-0.1513,0.9832,0.1025,551,405,177,466698507
8500831973,85,831973,-1,438.0714,236.3265,171.8798,142.58,-2.22,-199.02,17434,1.51199995E14,1.56599994E14,0.8758,1021.0,930.7,5.596,0.0308,0.3278,0.0131,0.4673,0.6804,0.6017,0.25,-0.7165,0.6512,448,241,176,65101825
8500832755,85,832755,-1,482.0607,364.2816,168.9113,389.3,-747.3,-375.44,15451,1.34000002E14,1.37499997E14,0.8351,950.0,897.1,5.587,0.0491,0.2513,0.0353,0.4492,0.6409,0.4637,-0.3141,0.8892,-0.3326,493,373,172,68868564
8500832832,85,832832,-1,554.77,275.3495,172.2933,-213.6,-532.42,-305.57,17755,1.53999995E14,1.61400006E14,0.8843,1003.0,954.3,6.362,0.0726,0.2483,0.0323,0.476,0.7205,0.5682,0.1121,0.9464,0.3029,568,281,176,469253127
8500833784,85,833784,-1,572.5423,275.2232,175.9603,-465.25,31.22,-138.3,22909,1.98700001E14,2.15599993E14,0.9758,1035.0,951.2,3.3,0.0947,0.2701,0.03,0.5587,0.655,0.5689,0.3583,0.9284,0.0982,586,281,180,469221725
8500835025,85,835025,-1,492.1067,240.0497,180.9431,172.9,-115.62,-372.72,16718,1.44999992E14,1.52699996E14,0.8665,967.1,886.9,4.41,0.1225,0.3806,0.0453,0.4919,0.7576,0.4315,0.5224,-0.2879,0.8026,503,245,185,65051439
8500835354,85,835354,-1,486.8876,339.5246,177.6374,202.26,-275.26,-116.49,13307,1.154E14,1.197E14,0.7995,910.0,850.7,5.58,0.0051,0.2531,0.0584,0.4316,0.8095,0.6101,-0.2213,0.1182,0.968,498,347,181,68844388
8500835614,85,835614,-1,538.1733,387.9027,178.2079,-50.2,10.44,-330.79,20207,1.75200004E14,1.78200005E14,0.9166,1040.0,975.9,5.461,0.012,0.266,0.017,0.4966,0.8287,0.6823,-0.2621,0.9088,-0.3245,551,397,182,466704198
8500835747,85,835747,-1,496.152,350.3143,172.0081,-557.73,-473.38,-971.19,11823,1.02499998E14,1.09099996E14,0.7767,906.8,853.7,7.396,0.0816,0.2522,0.0573,0.4104,0.649,0.5625,0.4997,0.3686,0.7838,508,358,176,68846250
8500836064,85,836064,-1,495.3571,314.8791,170.1894,186.63,-51.72,-544.0,13581,1.17799997E14,1.20599997E14,0.8025,900.7,843.4,4.963,0.0362,0.2593,0.016,0.4337,0.6411,0.5266,0.4017,0.7414,0.5376,507,322,174,68836447
8500836182,85,836182,-1,564.2499,256.9701,173.9673,-420.41,186.71,-565.26,14665,1.27200003E14,1.31600004E14,0.8264,971.6,879.2,5.614,0.0146,0.3395,0.0277,0.4382,0.7266,0.5381,0.4294,0.4659,-0.7737,577,263,178,469236806
8500840654,85,840654,-1,505.931,234.0686,189.0668,387.3,-337.82,-276.19,16028,1.38999998E14,1.52699996E14,0.8685,998.2,895.5,5.569,0.06,0.3914,0.063,0.4563,0.7496,0.5796,-0.2933,0.9556,-0.0271,518,239,193,446205444
8500843072,85,843072,-1,545.4482,288.6621,184.5163,-64.64,35.7,-619.66,12819,1.112E14,1.154E14,0.7904,889.0,832.7,5.277,0.0283,0.241,0.027,0.4251,0.6155,0.5069,-0.4413,0.8524,0.2805,558,295,188,469357891
8500843714,85,843714,-1,512.5356,229.2333,190.7587,99.14,84.58,-405.06,14678,1.27300004E14,1.35700003E14,0.8315,931.8,842.5,4.15,0.0587,0.3408,0.0147,0.4656,0.594,0.4554,-0.7209,0.6251,0.2991,524,234,195,446205281
8500845911,85,845911,-1,536.1602,374.496,190.2616,-310.21,183.98,-736.98,10092,8.752E13,9.5570002E13,0.7457,885.6,808.4,7.563,0.0341,0.3662,0.0304,0.3821,0.6949,0.6095,0.4786,-0.4864,0.731,549,383,194,467817106
8500848210,85,848210,-1,476.1234,341.5236,191.3308,71.78,-136.4,-755.94,19524,1.69299994E14,1.96399996E14,0.9421,1006.0,885.7,2.849,0.0524,0.4507,0.0772,0.5676,0.4174,0.3696,0.5639,0.7755,0.284,487,349,195,67501601
8500849106,85,849106,-1,440.3752,349.1771,1.7286,-741.11,238.84,67.01,19228,1.66800004E14,1.929E14,0.9335,1003.0,883.2,2.869,0.1312,0.3991,0.0687,0.5605,0.8868,0.4151,-0.2867,0.9133,-0.2891,450,357,1,69905772
8500850545,85,850545,-1,631.1268,353.166,1.4353,-221.48,235.39,-81.6,15617,1.35400002E14,1.394E14,0.8426,982.8,898.0,5.595,0.0084,0.3532,0.0179,0.4543,0.6926,0.5092,0.853,-0.3053,0.4234,646,361,1,460099148
8500851249,85,851249,-1,633.7319,274.6344,7.0076,228.16,280.88,-271.75,11041,9.5749996E13,9.7520001E13,0.7507,840.6,803.0,5.735,0.0139,0.2039,0.043,0.3946,0.6297,0.5361,0.6594,0.469,0.5876,648,281,7,460028106
8500853276,85,853276,-1,707.4795,379.9645,5.9506,-151.57,406.79,81.69,11511,9.9819998E13,1.02199997E14,0.7624,891.2,846.8,7.237,0.0363,0.2692,0.0236,0.3939,0.8267,0.6507,0.0917,0.9899,0.1084,724,389,6,459239805
8500853837,85,853837,-1,695.113,389.3164,8.8372,-83.25,136.64,-201.24,15330,1.32900004E14,1.39199999E14,0.8416,940.0,897.0,5.871,0.0209,0.2344,0.024,0.446,0.6557,0.6118,0.8642,-0.4952,-0.0887,711,398,9,459236356
8500856003,85,856003,-1,620.5446,299.3786,10.6218,250.92,425.74,-554.26,12264,1.06399997E14,1.24599996E14,0.8125,1045.0,873.1,8.468,0.1217,0.6521,0.0696,0.3905,0.8617,0.6413,-0.1003,0.7963,-0.5966,635,306,10,453992735
8500856963,85,856963,-1,776.7651,328.3641,14.8147,399.2,-71.98,11.55,13986,1.21300001E14,1.27000002E14,0.8136,919.9,854.8,5.17,0.0071,0.2882,0.0153,0.4441,0.6965,0.562,0.7518,0.5535,0.3584,795,336,15,411379798
8500857611,85,857611,-1,642.9678,379.3535,12.3722,-331.84,-877.56,94.13,19953,1.73000008E14,2.30399997E14,0.9942,1105.0,881.9,3.42,0.1581,0.5878,0.1393,0.57,0.4935,0.3276,0.5554,0.3762,0.7417,658,388,12,457210520
8500859697,85,859697,-1,635.3587,351.592,15.4453,-208.61,45.98,-313.09,13965,1.211E14,1.28799996E14,0.814,871.7,802.4,2.558,0.1028,0.3985,0.0452,0.5118,0.6136,0.3206,0.7746,-0.2218,0.5923,650,360,15,460098247
8500862471,85,862471,-1,740.3523,256.4769,26.3706,-244.44,130.99,135.68,11758,1.02000004E14,1.05700001E14,0.7712,879.7,828.2,6.21,0.0571,0.2418,0.0513,0.4159,0.7425,0.5582,0.3158,-0.2686,0.91,758,262,27,459596559
8500862809,85,862809,-1,642.7473,375.7606,16.0905,42.62,7.5,-680.43,19539,1.69400003E14,1.74500008E14,0.9046,1016.0,942.3,4.559,0.022,0.2562,0.0284,0.5017,0.5271,0.4982,0.2844,0.928,-0.2407,658,384,16,457196938
8501080410,85,1080410,-1,122.5618,559.2584,40.7938,-223.65,-272.17,368.95,15424,1.338E14,1.56599994E14,0.8732,1055.0,835.2,3.805,0.0852,0.8051,0.0679,0.5035,0.6399,0.4555,0.1849,0.9092,0.373,125,572,41,136159904
8501081154,85,1081154,-1,81.3125,530.5267,38.8498,-15.54,-142.3,17.19,17650,1.53099998E14,1.59599995E14,0.8827,1066.0,979.2,7.428,0.0053,0.3335,0.0146,0.4476,0.6714,0.5875,0.7586,0.0112,0.6515,83,543,39,136236969
8501082068,85,1082068,-1,68.201,486.2806,46.0218,-49.86,154.4,45.81,17175,1.48900007E14,1.53700002E14,0.8718,980.1,896.4,4.416,0.0367,0.3348,0.0386,0.4858,0.6786,0.5799,0.7914,-0.0148,0.6111,69,497,47,133329839
8501084424,85,1084424,-1,102.9848,543.6885,48.5238,182.54,-305.1,-304.54,13444,1.16599999E14,1.25400001E14,0.8115,975.1,845.9,5.459,0.0738,0.4443,0.0741,0.4422,0.5919,0.483,0.8987,0.4306,0.0832,105,556,49,136181058
8501086621,85,1086621,-1,176.0758,597.039,52.1014,-338.24,-153.9,-100.55,18122,1.57199997E14,1.64200006E14,0.8877,981.3,920.1,4.722,0.0388,0.2084,0.0589,0.4812,0.6931,0.6163,0.93,0.0084,-0.3675,180,611,53,137347482
8501091034,85,1091034,-1,98.9234,451.8662,59.1667,-285.77,132.69,-310.3,11364,9.8549996E13,1.01099999E14,0.7598,857.1,822.9,6.327,0.0208,0.2102,0.0246,0.4083,0.7162,0.5454,-0.0592,0.4003,0.9145,101,462,60,133181661
8501092292,85,1092292,-1,5.3803,472.1561,74.2397,-132.99,53.89,29.81,13875,1.20300004E14,1.26499999E14,0.8146,921.6,853.0,5.262,0.0088,0.2504,0.0108,0.4382,0.6516,0.5315,0.7652,-0.6091,0.2084,5,483,76,133939754
8501093336,85,1093336,-1,13.9797,581.0317,61.486,19.07,-587.42,-288.89,17335,1.50299998E14,1.68199996E14,0.8983,1027.0,894.8,4.728,0.0655,0.4504,0.0582,0.4936,0.588,0.4452,0.8168,0.2343,0.5272,14,594,62,134710714
8501095185,85,1095185,-1,29.1554,445.0946,79.8243,235.23,300.08,518.25,14065,1.21999997E14,1.28999997E14,0.8176,919.1,854.4,5.138,0.0307,0.2643,0.0315,0.4395,0.7492,0.5082,0.5536,0.0917,0.8277,29,455,81,133828363
8501096850,85,1096850,-1,114.228,518.8367,79.7489,-24.63,-84.22,-97.4,21147,1.83400002E14,1.94299992E14,0.94,998.2,924.6,2.959,0.0683,0.2946,0.0489,0.5588,0.4919,0.3522,0.0873,-0.345,0.9345,116,531,81,135459944
8501099567,85,1099567,-1,125.3748,550.5695,75.9176,169.57,-55.46,75.4,13457,1.16699999E14,1.23599998E14,0.8085,853.0,802.1,3.365,0.028,0.2824,0.048,0.4706,0.6104,0.5328,0.9049,-0.1194,0.4085,128,563,77,138319480
8501100543,85,1100543,-1,40.0127,443.7496,85.9042,-583.07,520.91,251.99,25143,2.18000007E14,2.69900006E14,1.0526,1120.0,956.9,3.176,0.111,0.4872,0.0839,0.6142,0.5893,0.5017,0.94,0.3411,-1.0E-4,40,454,87,133821237
8501102083,85,1102083,-1,188.3808,509.7716,90.7612,74.09,-338.42,87.17,15668,1.35899996E14,1.39500001E14,0.8419,925.2,914.6,6.192,0.0168,0.1398,0.0518,0.4452,0.7427,0.5986,0.0034,0.783,-0.622,192,522,92,138040430
8501103075,85,1103075,-1,44.554,594.683,88.8047,-341.77,-229.4,200.63,17498,1.51700007E14,1.58699998E14,0.879,1049.0,964.3,6.916,0.0121,0.3192,0.0168,0.4555,0.5823,0.554,0.8891,0.3479,-0.2973,45,608,90,134823021
8501103276,85,1103276,-1,45.5835,459.9537,94.127,-373.89,-94.18,-107.88,15372,1.33299998E14,1.38699996E14,0.8389,905.6,847.6,3.663,0.0372,0.2535,0.0097,0.4763,0.7485,0.5259,-0.4702,0.8343,0.2879,46,470,96,133774002
8501103426,85,1103426,-1,29.4727,469.4172,84.9324,-187.95,-114.67,8.54,15278,1.32500001E14,1.36299999E14,0.8344,964.0,891.9,5.565,0.0433,0.2982,0.0242,0.4554,0.7803,0.586,0.5721,-0.0875,0.8155,30,480,86,133934000
8501103444,85,1103444,-1,137.6095,484.916,95.5946,119.47,664.3,434.8,17437,1.51199995E14,1.59500003E14,0.8808,1002.0,916.9,5.153,0.0437,0.3364,0.0674,0.476,0.7817,0.6456,0.2205,0.9713,0.0891,140,496,97,126558147
8501103835,85,1103835,-1,4.774,409.5224,79.8609,-184.81,529.35,-116.81,17999,1.56099999E14,1.69899998E14,0.9003,1010.0,949.3,6.246,0.0539,0.2606,0.0358,0.4602,0.8043,0.6275,0.2071,0.4759,0.8547,4,419,81,132493436
8501104005,85,1104005,-1,153.1756,418.8787,90.4984,144.27,65.01,235.01,16081,1.39500001E14,1.48199994E14,0.8572,931.3,850.1,3.289,0.0386,0.2962,0.0547,0.4919,0.4904,0.4072,0.4457,0.3681,0.816,156,428,92,126855782
8501104347,85,1104347,-1,161.9385,496.7252,103.2154,-199.1,-89.48,824.55,18354,1.59199992E14,1.93700005E14,0.9393,1102.0,917.3,5.405,0.0592,0.5446,0.0297,0.5005,0.7342,0.5667,0.1372,-0.306,0.9421,165,508,105,126407810
8501104654,85,1104654,-1,7.0435,545.4694,92.6682,-314.46,-111.68,162.28,15962,1.38400003E14,1.41200003E14,0.8447,934.3,887.9,4.831,0.0317,0.2166,0.036,0.4585,0.7568,0.688,0.999,-0.0187,0.0397,7,558,94,135114829
8501105420,85,1105420,-1,69.183,587.4948,88.9746,-79.52,-361.78,335.75,18080,1.56799995E14,1.73599994E14,0.9033,1009.0,892.1,3.935,0.1368,0.4661,0.0729,0.5288,0.5422,0.3994,0.4861,0.6968,0.5274,70,601,91,135659860
8501105437,85,1105437,-1,159.9486,497.7479,97.8637,434.11,-728.39,836.57,16220,1.407E14,1.53999995E14,0.8707,1137.0,974.6,8.669,0.1004,0.4568,0.0644,0.4334,0.6938,0.5478,0.5468,-0.7317,0.407,163,509,100,126407576
8501105569,85,1105569,-1,117.7641,514.6878,90.4785,91.64,-315.33,213.35,24629,2.13599998E14,2.26799993E14,0.9896,1079.0,979.8,3.318,0.1845,0.3205,0.0892,0.5822,0.5636,0.2879,0.7419,-0.166,0.6496,120,527,92,135458697
8501106071,85,1106071,-1,173.4136,426.2587,99.0173,-248.1,298.34,168.75,12623,1.09499998E14,1.12399999E14,0.784,914.8,879.5,7.461,0.0218,0.2295,0.0262,0.4096,0.7232,0.6524,0.8248,-0.0502,-0.5632,177,436,101,126738704
8501106888,85,1106888,-1,129.8419,498.2494,104.8088,241.12,182.77,460.87,17237,1.49499993E14,1.59500003E14,0.88,982.6,935.3,6.074,0.0178,0.2188,0.0212,0.4626,0.8116,0.6031,-0.4131,0.7713,0.4841,132,510,107,126555287
8501108301,85,1108301,-1,110.685,564.674,99.7062,135.46,97.61,440.83,14223,1.23299997E14,1.25700003E14,0.8129,910.6,848.3,4.567,0.0766,0.234,0.0652,0.4439,0.7247,0.5088,-0.4807,0.058,0.875,113,578,102,135536115
8501112695,85,1112695,-1,158.4682,430.1043,111.3469,219.83,70.01,265.35,14601,1.266E14,1.30499998E14,0.8234,944.8,925.5,7.568,0.0146,0.2162,0.0287,0.441,0.7241,0.6109,0.7075,-0.5474,0.4471,162,440,114,126724624
8501114933,85,1114933,-1,14.1193,576.1875,110.2252,-232.41,-270.6,331.94,13435,1.16499998E14,1.20899999E14,0.7999,923.5,827.0,4.385,0.0483,0.3507,0.0407,0.4479,0.7059,0.5931,-0.3156,0.6073,0.7291,14,590,112,135001520
8501115363,85,1115363,-1,154.6577,498.2158,113.4959,303.25,-312.03,-173.05,13176,1.14300002E14,1.20799999E14,0.8003,870.1,816.3,4.272,0.019,0.223,0.0253,0.453,0.486,0.3876,0.042,0.481,0.8757,158,510,116,126571604
